timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
300000,12,0.96,0.95,-0.35,0.85,1.4407099245129529,0.1476665698639309,-0.40631823208209905,-1.8984876703701803,1.7961519961546024,-1.1617413089700055,-0.6193320332229795,0.041744894666058345,0,0,0,0,0
300000,12,0.97,0.95,-0.35,0.85,1.4378681696741844,0.8951605702686796,-0.40145479214887,-1.9188540781512193,1.818082919561185,-1.1258763211313512,-0.5973236847530234,0.0508613115017444,0,0,0,0,0
300000,12,0.98,0.95,-0.35,0.85,1.4350181161280426,0.8901048756167604,-0.3951974357519611,-1.9406333240547824,1.83660266648852,-1.0892651042123214,-0.5787733324658219,0.06043919833381614,0,0,0,0,0
300000,12,0.99,0.95,-0.35,0.85,1.4330006347393927,0.0532401160850135,-0.38737094929883936,-1.963606009975385,1.8518385437472569,-1.051947583921423,-0.5635361173994241,0.0706312850735571,0,0,0,0,0
300000,12,1.0,0.95,-0.35,0.85,1.4321528152516976,-0.7444358828805535,-0.37782584118481577,-1.9874575248535757,1.8639031979007545,-1.0139479278555723,-0.5514469614922907,0.08115166204878722,0,0,0,0,0
300000,12,1.01,0.95,-0.35,0.85,1.4323530296489635,-4.872189768035952,-0.3664562482043462,-2.0117426068944506,1.8728715695051656,-0.975312196965644,-0.5423281557799644,0.0918128479094767,0,0,0,0,0
300000,12,1.02,0.95,-0.35,0.85,1.4336416695275873,-4.78026306537736,-0.3532431550235657,-2.035907924045021,1.8788731401975447,-0.9360603469969557,-0.536048863714134,0.10214066662705525,0,0,0,0,0
300000,12,1.03,0.95,-0.35,0.85,1.435958847606688,-4.691984408347396,-0.33821378373741606,-2.059413670933726,1.8820343770833357,-0.8962324545901603,-0.5324919186455228,0.1121893793415725,0,0,0,0,0
300000,12,1.04,0.95,-0.35,0.85,1.4393169500034582,-4.586664530129985,-0.3214576189466703,-2.081927179601329,1.8825309105014272,-0.8558437824773464,-0.5315383402756796,0.12177729752235021,0,0,0,0,0
300000,12,1.05,0.95,-0.35,0.85,1.443654375877517,-4.538850218223492,-0.30308733596602894,-2.1034806910047057,1.8805165985700123,-0.814943507305334,-0.5330657106275066,0.13089075617664023,0,0,0,0,0
300000,12,1.06,0.95,-0.35,0.85,1.4489616489692272,-4.530279643822084,-0.28319231945863194,-2.1242950637745364,1.876146339660384,-0.773561318331103,-0.537185112865714,0.13926767862569472,0,0,0,0,0
300000,12,1.07,0.95,-0.35,0.85,1.4553313132400831,-4.623900011209115,-0.2618739647146103,-2.144721903733646,1.8695384031968934,-0.7317579577014027,-0.5435365163199057,0.1466545002148165,0,0,0,0,0
300000,12,1.08,0.95,-0.35,0.85,1.4626668746219664,-4.7382080676893725,-0.23924369312520666,-2.1650851989462616,1.8608221346165121,-0.6895647958205132,-0.5520075151796182,0.15272269750208137,0,0,0,0,0
300000,12,1.09,0.95,-0.35,0.85,1.47078550526241,-4.8653361454224315,-0.21545039889620993,-2.1857164952922954,1.8501107194899706,-0.6470452072699099,-0.562461412598557,0.1575058641283881,0,0,0,0,0
300000,12,1.1,0.95,-0.35,0.85,1.4796495342358569,-5.487045795699551,-0.19063942691967498,-2.2068624740085925,1.8375151114589352,-0.6042541291495944,-0.5745245376743254,0.16101379885860861,0,0,0,0,0
